Time,Flux,Flux_Err,Filt,mod_flux
2086.0285062459006,51.89484,10.313956,True,51.894840240478516
2086.069369759265,24.384045,10.313324,True,24.384044647216797
2087.663046317997,28.970013,10.3323765,True,28.970012664794922
2088.0103858227667,2.7585144,10.335817,True,2.758514404296875
2088.419020549256,15.174545,10.340329,True,15.174545288085938
2088.8685186333387,14.671791,10.344741,True,14.671791076660156
2090.339602404136,10.608086,10.357483,True,10.608085632324219
2090.6052146985894,18.48056,10.360174,True,18.480560302734375
2090.6256464042817,56.917152,10.361369,True,56.917152404785156
2092.7301114442307,185.93213,10.393114,True,185.93212890625
2092.7505431298996,64.55597,10.395259,True,64.55596923828125
2092.770974915329,147.90775,10.395214,True,147.90774536132812
2092.7914065005316,104.43327,10.394412,True,104.43327331542969
2092.811838185735,68.221,10.394316,True,68.22100067138672
2093.3430620338986,4.7142754,10.400293,True,4.714275360107422
2093.526947249484,1.7137375,10.4012575,True,1.7137374877929688
2093.772127381322,32.631863,10.40468,True,32.63186264038086
2093.79255895791,38.181396,10.405101,True,38.181396484375
2093.935580788886,16.450981,10.405852,True,16.45098114013672
2095.18191286832,4.9903526,10.422642,True,4.990352630615234
2095.386229612406,29.541916,10.424234,True,29.541915893554688
2096.2443595496225,8.073956,10.434072,True,8.073955535888672
2096.8981726074708,2.1978683,10.436505,True,2.1978683471679688
2097.0616258243535,87.01178,10.469358,True,87.01177978515625
2097.5315538734867,24.344246,10.433213,True,24.34424591064453
2097.5724171700786,15.527199,10.433438,True,15.527198791503906
2097.5928488181453,4.2426414,10.433537,True,4.242641448974609
2098.246661687401,41.401646,10.44405,True,41.40164566040039
2098.5327046892853,53.581055,10.449718,True,53.5810546875
2099.8403298423436,10.887207,10.463562,True,10.88720703125
2099.9220563802373,190.90428,10.470081,True,190.90428161621094
2100.8006167560743,26.09721,10.476777,True,26.097209930419922
2101.9447881766537,23.556396,10.492615,True,23.556396484375
2101.985651325638,24.544342,10.496427,True,24.544342041015625
2102.006083050066,45.944344,10.4952135,True,45.94434356689453
2102.0265145743833,143.02257,10.497875,True,143.02256774902344
2102.0469462985857,143.26707,10.497956,True,143.26707458496094
2102.06737792278,69.42267,10.497137,True,69.42266845703125
2102.108241170834,110.367775,10.498205,True,110.3677749633789
2102.128672794679,117.32072,10.499186,True,117.32071685791016
2102.1491044185314,82.45215,10.500521,True,82.4521484375
2102.1695360422673,95.128685,10.500764,True,95.1286849975586
2102.1899676658795,121.04851,10.500796,True,121.04850769042969
2102.210399189382,221.59444,10.503539,True,221.5944366455078
2102.2308309128857,231.4793,10.504414,True,231.4792938232422
2102.251262536265,238.5849,10.50592,True,238.58489990234375
2102.271694059651,276.79572,10.5065565,True,276.79571533203125
2102.2921257828057,347.37857,10.508034,True,347.3785705566406
2102.3125574059522,337.0001,10.5110235,True,337.0000915527344
2102.353420652027,377.52026,10.514459,True,377.520263671875
2102.4964420104734,378.10718,10.519488,True,378.107177734375
2102.578168599357,221.82423,10.5155,True,221.82423400878906
2102.6190318432127,127.0522,10.513027,True,127.05220031738281
2102.639463465086,118.35571,10.512658,True,118.355712890625
2102.659895086843,90.43558,10.511777,True,90.43557739257812
2102.6803267085925,12.039719,10.510634,True,12.039718627929688
2102.721189951757,0.25188446,10.510113,True,0.25188446044921875
2102.9255061627773,118.86273,10.516656,True,118.86273193359375
2102.9459377834864,210.2623,10.518567,True,210.26229858398438
2102.9663695040726,240.56834,10.519777,True,240.56834411621094
2102.9868010246646,345.0331,10.52222,True,345.0331115722656
2104.1105403445545,53.854465,10.5362215,True,53.85446548461914
2104.1309719613055,181.04169,10.537622,True,181.04168701171875
2104.151403677941,262.8008,10.539449,True,262.8008117675781
2104.1718351944583,294.44006,10.53944,True,294.4400634765625
