Time,Flux,Flux_Err,Filt
2093.58824228483,-172.95418,10.400312,False
2093.6086739628154,-127.87848,10.400992,False
2093.629105540793,-174.03748,10.401123,False
2093.649537318546,-51.34883,10.402761,False
2093.669968996066,-73.24547,10.402817,False
2093.690400573578,-68.90231,10.402756,False
2093.7108323508655,-99.41438,10.402539,False
2093.7312640279197,-126.38313,10.402499,False
2093.7516957047337,-24.846367,10.40356,False
2093.772127381322,32.631863,10.40468,True
2093.79255895791,38.181396,10.405101,True
2093.812990734259,-211.33098,10.40158,False
2093.8334224106147,-88.19542,10.403001,False
2093.8538540865047,-68.08064,10.402928,False
2093.8742857623874,-95.92658,10.403079,False
2093.8947174380446,-3.3533897,10.404667,False
2093.915149113469,-57.502724,10.404095,False
2093.935580788886,16.450981,10.405852,True
2093.9560124640775,-166.07217,10.403352,False
2093.976444139036,-170.85672,10.403247,False
2093.9968758137547,-37.46048,10.4061,False
2094.0173074884806,-152.04462,10.404958,False
2094.0377392629744,-75.52665,10.406757,False
2094.0581709372273,-128.08008,10.406398,False
2094.0786025114867,-97.19997,10.40718,False
2094.0990342852747,-162.5572,10.406889,False
2094.119465959069,-85.78102,10.40815,False
2094.139897532863,-57.200356,10.409428,False
2094.1603293061926,-36.94528,10.410637,False
2094.180760979514,-181.88037,10.408508,False
2094.2011925526094,-188.45189,10.409313,False
2094.221624325699,-48.12549,10.410007,False
2094.2420559983293,-79.58344,10.409501,False
2094.262487570959,-110.87277,10.408888,False
2094.28291934359,-69.525665,10.408825,False
2094.3033510157475,-125.69949,10.409528,False
2094.323782787913,-102.125015,10.409364,False
2094.3442143598368,-173.01753,10.408495,False
2094.364646031536,-54.187195,10.4094515,False
2094.385077703235,-44.566956,10.410908,False
2094.405509374701,-99.11342,10.409695,False
2094.425941045927,-109.25301,10.4101095,False
2094.4463727171606,-38.813145,10.41147,False
2094.466804387921,-149.0531,10.408527,False
2094.4872360589216,-120.995316,10.410349,False
2094.5076677294564,-32.98171,10.412077,False
2094.5280993999913,-11.643837,10.412273,False
2094.568962840356,-101.00721,10.412383,False
2094.5893944101845,-38.720493,10.413186,False
2094.609826080021,-72.80257,10.412825,False
2094.650689419228,-111.8486,10.412935,False
2094.711984426627,-63.587025,10.413895,False
2094.7324161953,-48.47195,10.415053,False
2094.773279432411,-219.85832,10.408188,False
2094.793711200844,-88.69883,10.403658,False
2094.8141428690506,-56.06115,10.401456,False
2094.8345744370163,-49.030945,10.402019,False
2094.855006204758,-110.905014,10.401153,False
2094.875437872499,-80.903534,10.406742,False
2094.8958695399997,-55.247696,10.413011,False
2094.916301207275,-138.02936,10.413279,False
2094.957164641586,-61.36293,10.415757,False
2094.977596208395,-147.07376,10.416109,False
2094.9980278752046,-173.98502,10.414586,False
2095.018459641775,-128.47093,10.416889,False
2095.0388913081188,-20.030628,10.418175,False
2095.059322874229,-94.841415,10.418577,False
2095.0797546403337,-143.24713,10.418105,False
2095.100186306212,-103.15991,10.419423,False
2095.1206178720895,-108.49644,10.41918,False
2095.1410496377284,-91.945496,10.420712,False
2095.1614812031403,-83.235275,10.421217,False
2095.18191286832,4.9903526,10.422642,True
2095.2023446334933,-202.84253,10.420547,False
2095.2227761984395,-135.28989,10.420661,False
2095.2432079631544,-115.67793,10.421318,False
2095.2636396278613,-30.620731,10.422233,False
2095.304502956824,-183.41368,10.421235,False
2095.324934620832,-144.4985,10.421232,False
2095.345366184847,-129.91995,10.422005,False
2095.3657979486306,-45.650524,10.422553,False
2095.386229612406,29.541916,10.424234,True
2095.406661275956,-61.92749,10.422389,False
2095.427092939506,-146.66315,10.420717,False
2095.447524602583,-101.83774,10.421359,False
2095.4679562656675,-42.353516,10.421119,False
2095.488387928519,-56.252174,10.421955,False
2095.508819591363,-44.53592,10.422477,False
2095.549683016361,-62.460808,10.423333,False
2095.570114578746,-18.958332,10.424064,False
2095.5905463409,-69.6299,10.423329,False
2095.6109780028128,-104.92321,10.422482,False
2095.631409564732,-66.966644,10.423834,False
2095.692704549321,-100.33392,10.424067,False
2095.7131363105436,-52.33551,10.424898,False
2095.733567971758,-61.35301,10.424883,False
2095.7539995325133,-88.714615,10.424798,False
2095.77443129327,-90.32794,10.42489,False
2095.7948629540188,-1.4753113,10.426342,False
2095.815294514541,-18.852798,10.425869,False
2095.8357262748323,-64.392105,10.426052,False
2095.8970212547647,-133.5373,10.424913,False
2095.917452914582,-110.06054,10.424528,False
2095.937884574174,-130.19675,10.425324,False
2095.958316233533,-114.87686,10.425063,False
2095.978747892652,-95.08899,10.425716,False
2095.999179551778,-105.86018,10.426543,False
2096.0196112109043,-77.96594,10.427817,False
2096.0400428695575,-37.87414,10.428168,False
2096.060474628219,-39.616276,10.429147,False
2096.0809061868786,-98.10567,10.428524,False
2096.101337845299,-104.2277,10.42962,False
2096.1217696034946,-15.115219,10.431375,False
2096.142201161456,-113.76001,10.429777,False
2096.1626329194114,-99.76056,10.43119,False
2096.1830645771406,-121.27231,10.432538,False
2096.203496134869,-94.679665,10.432502,False
2096.223927892359,-72.38403,10.4316635,False
2096.2443595496225,8.073956,10.434072,True
2096.2647911068852,-2.199974,10.433401,False
2096.2852228639094,-65.923584,10.43238,False
2096.3056545207073,-98.05725,10.432761,False
2096.3260860775044,-161.56886,10.431433,False
2096.346517834063,-49.383533,10.433156,False
2096.366949490395,-31.100967,10.433238,False
2096.3873811467274,-28.007046,10.4332695,False
2096.4078128030524,-101.845375,10.432245,False
2096.428244458919,-70.217926,10.433207,False
2096.4486762147862,-83.43229,10.431504,False
2096.4691077706448,-22.894203,10.432231,False
2096.4895394260457,-98.914635,10.430952,False
2096.53040273684,-114.99962,10.431177,False
2096.5508343920083,2335.646,10.507818,False
2096.5916977018715,-141.44681,10.432937,False
2096.612129356574,-144.68283,10.431497,False
2096.69385607398,-116.12141,10.433105,False
2096.714287627976,-81.03729,10.433526,False
2096.7347193817477,-76.792336,10.433289,False
2096.7551510355115,-32.281326,10.434436,False
2096.775582589049,-62.654755,10.43399,False
2096.796014342588,-8.311394,10.435392,False
2096.8573093020314,-159.38052,10.432857,False
2096.877740954864,-27.118637,10.435948,False
2096.8981726074708,2.1978683,10.436505,True
2096.9186042600777,-53.028908,10.437059,False
2096.9390359126846,-128.24522,10.437102,False
2096.9594675648186,-92.00153,10.435534,False
2096.97989921696,-43.801834,10.438043,False
2097.000330869094,-135.53123,10.4356365,False
2097.020762621003,-139.82393,10.436537,False
2097.0411942726787,-125.17605,10.437285,False
2097.0616258243535,87.01178,10.469358,True
2097.08205757579,1460.9004,10.496983,False
2097.1024892269998,-65.46367,10.430317,False
2097.1229207782017,-92.14879,10.426689,False
2097.1433525294124,-34.869194,10.427291,False
2097.1637841803895,-111.98961,10.426841,False
2097.184215731133,-29.756237,10.428151,False
2097.204647481638,-103.27781,10.427065,False
2097.2250791321494,-57.703964,10.428965,False
2097.245510682653,-87.85042,10.429084,False
2097.2659424326994,-80.98773,10.428528,False
2097.2863739829772,-105.271194,10.429401,False
2097.30680563279,-42.122177,10.430202,False
2097.327237382713,-94.36565,10.428746,False
2097.347668932409,-28.955467,10.43104,False
2097.368100681866,-102.774124,10.430012,False
2097.3885323313298,-101.27777,10.429913,False
2097.408963980677,-49.342426,10.430883,False
2097.4293956297843,-123.67826,10.430513,False
2097.4498272787823,-13.337822,10.431687,False
2097.470258927664,-139.60138,10.430662,False
2097.5315538734867,24.344246,10.433213,True
2097.5519856217797,-104.863846,10.431702,False
2097.5724171700786,15.527199,10.433438,True
2097.5928488181453,4.2426414,10.433537,True
2097.613280566089,-81.62303,10.432694,False
2097.633712113806,-48.746277,10.433735,False
2097.654143861524,-192.69568,10.4337015,False
2097.674575509118,-96.3156,10.433861,False
2097.6950070564853,-37.816547,10.434694,False
2097.715438803738,-8.9927025,10.436005,False
2097.735870450866,-88.00693,10.435312,False
2097.7563019978843,-35.32842,10.435526,False
2097.7767337447876,-148.16563,10.434297,False
2097.7971653915665,-101.090515,10.434473,False
2097.8175969382355,-70.845894,10.435854,False
2097.838028684673,-65.21128,10.436157,False
2097.858460331103,-164.15347,10.435488,False
2097.878891977307,-53.077667,10.437835,False
2097.8993236233946,-139.45758,10.4367485,False
2097.9197552693586,-134.96881,10.436814,False
2097.9401869152134,-96.55759,10.438544,False
2097.9606185609446,-87.26335,10.438346,False
2097.98105020645,-53.860245,10.439235,False
2098.0014818519558,-121.55995,10.440155,False
2098.042345142494,-20.393074,10.440303,False
2098.062776787534,-47.18444,10.440266,False
2098.08320843245,-154.4839,10.439972,False
2098.1036400772573,-114.682816,10.440142,False
2098.1240718219487,-70.24544,10.440681,False
2098.1445033665223,-97.40798,10.440877,False
2098.164935010973,-97.53627,10.441242,False
2098.185366755315,-101.1656,10.441943,False
2098.2057982994156,-106.39732,10.441577,False
2098.246661687401,41.401646,10.44405,True
2098.267093231276,-100.481,10.443328,False
2098.2875249749122,-23.814623,10.444275,False
2098.3079566184388,-83.287025,10.443887,False
2098.4101148343107,-112.77136,10.443437,False
2098.4305464771387,-184.57256,10.443544,False
2098.450978119843,-136.26108,10.443485,False
2098.471409762322,-142.263,10.444596,False
2098.5327046892853,53.581055,10.449718,True
2098.5531363312984,-206.90451,10.444143,False
2098.573568073305,-183.96547,10.445607,False
2098.5939997150854,-139.89494,10.444302,False
2098.6144312567485,-143.7629,10.444957,False
2098.6348629982895,-95.91374,10.44572,False
2098.6552945397198,-67.99333,10.447107,False
2098.7165894634236,-113.79155,10.446402,False
2098.737021104389,-91.73736,10.4472885,False
2098.7574528452315,-241.16617,10.445784,False
2098.777884385847,-192.452,10.447146,False
2098.7983161264638,-152.12686,10.447984,False
2098.8596110476064,-191.29427,10.448095,False
2098.8800426876332,-159.71896,10.448718,False
2098.9004742276666,-178.56795,10.448045,False
2098.920905967585,-182.41747,10.448835,False
2098.941337607379,-173.94191,10.448822,False
2098.982200886516,-188.55084,10.449215,False
2099.002632525844,-174.8708,10.449969,False
2099.0230641651797,-141.21329,10.450111,False
2099.0434959043923,-148.81726,10.450307,False
2099.063927443378,-158.86743,10.450858,False
2099.084359182365,-237.6081,10.449747,False
2099.1047908211185,-199.56836,10.451707,False
2099.125222359864,-186.96985,10.452965,False
2099.1456540983854,-145.84262,10.454244,False
2099.166085736899,-161.06233,10.454719,False
2099.2069490134745,-198.84906,10.455367,False
2099.227380651646,-207.47156,10.45499,False
2099.2478121895765,-186.90775,10.455769,False
2099.268243927516,-191.25543,10.455843,False
2099.288675565331,-150.26613,10.4566555,False
2099.3091071029194,-159.30557,10.456276,False
2099.3295388405095,-196.30078,10.455891,False
2099.3908337524554,-187.29893,10.455441,False
2099.4112653894554,-114.08482,10.455428,False
2099.4316970264626,-35.87298,10.457136,False
2099.472560300128,-239.24658,10.454383,False
2099.4929919366623,-220.38745,10.454759,False
2099.513423573204,-218.38647,10.4547615,False
2099.533855209622,-206.79626,10.4554405,False
2099.5542868459306,-124.6338,10.455722,False
2099.574718482123,-176.88664,10.455022,False
2099.5951502181924,-190.16559,10.456012,False
2099.615581854152,-145.26031,10.456828,False
2099.6360133899943,-135.50629,10.457843,False
2099.6564451257145,-118.935394,10.458326,False
2099.676876761325,-158.32013,10.457273,False
2099.697308296818,-177.08485,10.457818,False
2099.717740032189,-155.00551,10.45842,False
2099.7381716675663,-148.8984,10.458602,False
2099.75860320271,-142.42795,10.459427,False
2099.7790349378483,-112.67735,10.459299,False
2099.79946657276,-91.38747,10.459625,False
2099.819898107671,-151.0065,10.459804,False
2099.8403298423436,10.887207,10.463562,True
2099.8607614770226,-111.80794,10.460595,False
2099.8811932114695,-99.78018,10.460815,False
2099.9016247459076,-34.42089,10.461589,False
2099.9220563802373,190.90428,10.470081,True
2099.9629196485403,-111.56026,10.463361,False
2099.9833512825207,-129.67938,10.463392,False
2100.0037830163856,-108.28899,10.463825,False
